,reconstruction_error,Label_x,index,cpu_usage,memory_usage[kb],label,timestamp,timestamp1,Timestamp [ms],"	CPU cores","	CPU capacity provisioned [MHZ]","	CPU usage [MHZ]","	CPU usage [%]","	Memory capacity provisioned [KB]","	Memory usage [KB]","	Disk read throughput [KB/s]","	Disk write throughput [KB/s]","	Network received throughput [KB/s]","	Network transmitted throughput [KB/s]",Label_y
1028,1.43E-05,0,3192,0.7,0,0,13767143561,13766629561,1377273150,4,11703.99824,81.92798768,0.7,67108864,0,0,1.066666667,0,1,0
1029,1.47E-05,0,5731,0.616666667,0,0,13767144161,13766629661,1378036114,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.533333333,0,1,0
1030,1.53E-05,0,1301,0.5,0,0,13767144761,13766629761,1376705181,4,11703.99824,58.5199912,0.5,67108864,0,0,0.666666667,0,1,0
1031,1.42E-05,0,5155,0.716666667,0,0,13767145361,13766629861,1377863298,4,11703.99824,83.87865405,0.716666667,67108864,0,0,0.733333333,0,1,0
1032,8.56E-06,0,7189,0.683333333,134217.6,0,13767145961,13766629961,1378473557,4,11703.99824,79.97732131,0.683333333,67108864,134217.6,0,1,0,1,0
1033,1.49E-05,0,2845,0.583333333,0,0,13767146561,13766630061,1377169040,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.466666667,0,1,0
1034,1.42E-05,0,1422,0.716666667,0,0,13767147161,13766630161,1376741484,4,11703.99824,83.87865405,0.716666667,67108864,0,0,0.533333333,0,1,0
1035,1.47E-05,0,7501,0.616666667,0,0,13767147761,13766630261,1378567166,4,11703.99824,72.17465581,0.616666667,67108864,0,0,1,0,1,0
1036,1.45E-05,0,4767,0.666666667,0,0,13767148361,13766630361,1377746889,4,11703.99824,78.02665493,0.666666667,67108864,0,0,0.666666667,0,1,0
1037,1.45E-05,0,2204,0.65,0,0,13767148961,13766630461,1376976112,4,11703.99824,76.07598856,0.65,67108864,0,0,0.666666667,0,1,0
1038,1.48E-05,0,6660,0.6,0,0,13767149561,13766630561,1378314842,4,11703.99824,70.22398944,0.6,67108864,0,0,0.4,0,1,0
1039,1.46E-05,0,5946,0.633333333,0,0,13767150161,13766630661,1378100620,4,11703.99824,74.12532219,0.633333333,67108864,0,0,0.4,0,1,0
1040,1.50E-05,0,7497,0.566666667,0,0,13767150761,13766630761,1378565966,4,11703.99824,66.32265669,0.566666667,67108864,0,0,1,0,1,0
1041,1.47E-05,0,7937,0.616666667,0,0,13767151361,13766630861,1378697979,4,11703.99824,72.17465581,0.616666667,67108864,0,0,1,0,1,0
1042,1.51E-05,0,7599,0.55,0,0,13767151961,13766630961,1378596569,4,11703.99824,64.37199032,0.55,67108864,0,0,1,0,1,0
1043,1.45E-05,0,2510,0.65,0,0,13767152561,13766631061,1377068531,4,11703.99824,76.07598856,0.65,67108864,0,0,0.666666667,0,1,0
1044,1.51E-05,0,2200,0.55,0,0,13767153161,13766631161,1376974912,4,11703.99824,64.37199032,0.55,67108864,0,0,0.666666667,0,1,0
1045,1.45E-05,0,6700,0.666666667,0,0,13767153761,13766631261,1378326843,4,11703.99824,78.02665493,0.666666667,67108864,0,0,0.666666667,0,1,0
1046,1.51E-05,0,4766,0.55,0,0,13767154361,13766631361,1377746589,4,11703.99824,64.37199032,0.55,67108864,0,0,1.133333333,0,1,0
1047,1.44E-05,0,3724,0.683333333,0,0,13767154961,13766631461,1377433364,4,11703.99824,79.97732131,0.683333333,67108864,0,0,0.6,0,1,0
1048,1.44E-05,0,5682,0.683333333,0,0,13767155561,13766631561,1378021412,4,11703.99824,79.97732131,0.683333333,67108864,0,0,0.6,0,1,0
1049,1.47E-05,0,8031,0.616666667,0,0,13767156161,13766631661,1378726182,4,11703.99824,72.17465581,0.616666667,67108864,0,0,1,0,1,0
1050,1.46E-05,0,4101,0.633333333,0,0,13767156761,13766631761,1377546773,4,11703.99824,74.12532219,0.633333333,67108864,0,0,0.6,0,1,0
1051,1.47E-05,0,7567,0.616666667,0,0,13767157361,13766631861,1378586968,4,11703.99824,72.17465581,0.616666667,67108864,0,0,1,0,1,0
1052,1.46E-05,0,628,0.633333333,0,0,13767157961,13766631961,1376503263,4,11703.99824,74.12532219,0.633333333,67108864,0,0,1.4,0,1,0
1053,1.44E-05,0,6988,0.683333333,0,0,13767158561,13766632061,1378413251,4,11703.99824,79.97732131,0.683333333,67108864,0,0,1,0,1,0
1054,1.51E-05,0,2346,0.55,0,0,13767159161,13766632161,1377019326,4,11703.99824,64.37199032,0.55,67108864,0,0,1,0.066666667,1.066666667,0
1055,1.44E-05,0,4419,0.683333333,0,0,13767159761,13766632261,1377642181,4,11703.99824,79.97732131,0.683333333,67108864,0,0,1.2,0,1,0
1056,1.44E-05,0,5023,0.683333333,0,0,13767160361,13766632361,1377823694,4,11703.99824,79.97732131,0.683333333,67108864,0,0,0.666666667,0,1,0
1057,0.002949127,0,359,92.7,6442449.6,0,13767160961,13766632461,1376422555,4,11703.99824,10849.60637,92.7,67108864,6442449.6,1.266666667,18228.86667,0,1.933333333,0
1058,1.51E-05,0,8036,0.55,0,0,13767161561,13766632561,1378727682,4,11703.99824,64.37199032,0.55,67108864,0,0,1,0,1,0
1059,1.49E-05,0,1482,0.583333333,0,0,13767162161,13766632661,1376759486,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.333333333,0,1,0
1060,1.53E-05,0,426,0.516666667,0,0,13767162761,13766632761,1376442657,4,11703.99824,60.47065757,0.516666667,67108864,0,0,1.333333333,0,1,0
1061,1.51E-05,0,4621,0.55,0,0,13767163361,13766632861,1377703085,4,11703.99824,64.37199032,0.55,67108864,0,0,0.6,0,1,0
1062,0.000121234,0,6932,0.683333333,671088,0,13767163961,13766632961,1378396450,4,11703.99824,79.97732131,0.683333333,67108864,671088,0,1,0,0.933333333,0
1063,1.45E-05,0,7738,0.666666667,0,0,13767164561,13766633061,1378638273,4,11703.99824,78.02665493,0.666666667,67108864,0,0,1,0,1,0
1064,1.45E-05,0,7387,0.666666667,0,0,13767165161,13766633161,1378532963,4,11703.99824,78.02665493,0.666666667,67108864,0,0,1,0,1,0
1065,1.42E-05,0,7577,0.733333333,0,0,13767165761,13766633261,1378589968,4,11703.99824,85.82932043,0.733333333,67108864,0,0,1,0,1,0
1066,1.42E-05,0,6092,0.733333333,0,0,13767166361,13766633361,1378144424,4,11703.99824,85.82932043,0.733333333,67108864,0,0,0.6,0,1,0
1067,1.48E-05,0,2482,0.6,0,0,13767166961,13766633461,1377060130,4,11703.99824,70.22398944,0.6,67108864,0,0,1.4,0,1,0
1068,1.47E-05,0,3080,0.616666667,0,0,13767167561,13766633561,1377239547,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.733333333,0,1,0
1069,1.45E-05,0,6565,0.65,0,0,13767168161,13766633661,1378286339,4,11703.99824,76.07598856,0.65,67108864,0,0,0.6,0,1,0
1070,1.42E-05,0,5417,0.716666667,0,0,13767168761,13766633761,1377941905,4,11703.99824,83.87865405,0.716666667,67108864,0,0,0.4,0,1,0
1071,1.45E-05,0,6172,0.666666667,0,0,13767169361,13766633861,1378168426,4,11703.99824,78.02665493,0.666666667,67108864,0,0,1.133333333,0,1,0
1072,1.45E-05,0,7572,0.65,0,0,13767169961,13766633961,1378588468,4,11703.99824,76.07598856,0.65,67108864,0,0,1,0,1,0
1073,1.52E-05,0,4163,0.533333333,0,0,13767170561,13766634061,1377565374,4,11703.99824,62.42132395,0.533333333,67108864,0,0,0.6,0,1,0
1074,1.49E-05,0,5376,0.583333333,0,0,13767171161,13766634161,1377929604,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.333333333,0,1,0
1075,1.50E-05,0,2328,0.566666667,0,0,13767171761,13766634261,1377013626,4,11703.99824,66.32265669,0.566666667,67108864,0,0,0.333333333,0,1,0
1076,1.44E-05,0,4966,0.683333333,0,0,13767172361,13766634361,1377806594,4,11703.99824,79.97732131,0.683333333,67108864,0,0,0.533333333,0,1,0
1077,1.48E-05,0,3790,0.6,0,0,13767172961,13766634461,1377453166,4,11703.99824,70.22398944,0.6,67108864,0,0,0.4,0,1,0
1078,1.46E-05,0,6657,0.633333333,0,0,13767173561,13766634561,1378313942,4,11703.99824,74.12532219,0.633333333,67108864,0,0,0.4,0,1,0
1079,1.45E-05,0,8370,0.65,0,0,13767174161,13766634661,1378827891,4,11703.99824,76.07598856,0.65,67108864,0,0,1,0,1,0
1080,1.48E-05,0,4673,0.6,0,0,13767174761,13766634761,1377718687,4,11703.99824,70.22398944,0.6,67108864,0,32.66666667,3.066666667,0,1,0
1081,1.52E-05,0,307,0.533333333,0,0,13767175361,13766634861,1376406954,4,11703.99824,62.42132395,0.533333333,67108864,0,0,1.333333333,0,1,0
1082,1.49E-05,0,7823,0.583333333,0,0,13767175961,13766634961,1378663776,4,11703.99824,68.27332307,0.583333333,67108864,0,0,1,0,1,0
1083,1.47E-05,0,1362,0.616666667,0,0,13767176561,13766635061,1376723482,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.933333333,0,1,0
1084,1.45E-05,0,7417,0.666666667,0,0,13767177161,13766635161,1378541963,4,11703.99824,78.02665493,0.666666667,67108864,0,0,1.2,0,1,0
1085,1.73E-05,0,2317,0.616666667,268435.2,0,13767177761,13766635261,1377010325,4,11703.99824,72.17465581,0.616666667,67108864,268435.2,0,0.333333333,0,1,0
1086,1.44E-05,0,4103,0.683333333,0,0,13767178361,13766635361,1377547373,4,11703.99824,79.97732131,0.683333333,67108864,0,0,0.6,0,1,0
1087,1.45E-05,0,7399,0.65,0,0,13767178961,13766635461,1378536563,4,11703.99824,76.07598856,0.65,67108864,0,0,1,0,1,0
1088,1.46E-05,0,7671,0.633333333,0,0,13767179561,13766635561,1378618171,4,11703.99824,74.12532219,0.633333333,67108864,0,0,1,0,1,0
1089,1.53E-05,0,4286,0.5,0,0,13767180161,13766635661,1377602278,4,11703.99824,58.5199912,0.5,67108864,0,0,0.333333333,0,1,0
1090,1.45E-05,0,5019,0.65,0,0,13767180761,13766635761,1377822494,4,11703.99824,76.07598856,0.65,67108864,0,0,0.666666667,0,1,0
1091,1.51E-05,0,4298,0.55,0,0,13767181361,13766635861,1377605878,4,11703.99824,64.37199032,0.55,67108864,0,0,0.4,0,1,0
1092,1.52E-05,0,5689,0.533333333,0,0,13767181961,13766635961,1378023512,4,11703.99824,62.42132395,0.533333333,67108864,0,0,0.666666667,0,1,0
1093,1.42E-05,0,2979,0.733333333,0,0,13767182561,13766636061,1377209245,4,11703.99824,85.82932043,0.733333333,67108864,0,0,1.466666667,0,1,0
1094,0.000181122,0,7170,0.75,805305.6,0,13767183161,13766636161,1378467857,4,11703.99824,87.7799868,0.75,67108864,805305.6,0,1,0,1,0
1095,1.48E-05,0,1776,0.6,0,0,13767183761,13766636261,1376847696,4,11703.99824,70.22398944,0.6,67108864,0,0,0.666666667,0,1,0
1096,1.45E-05,0,7277,0.65,0,0,13767184361,13766636361,1378499960,4,11703.99824,76.07598856,0.65,67108864,0,0,1,0,1,0
1097,1.51E-05,0,2906,0.55,0,0,13767184961,13766636461,1377187342,4,11703.99824,64.37199032,0.55,67108864,0,0,0.666666667,0,1,0
1098,1.45E-05,0,1257,0.65,0,0,13767185561,13766636561,1376691979,4,11703.99824,76.07598856,0.65,67108864,0,0,0.733333333,0,1,0
1099,1.50E-05,0,1996,0.566666667,0,0,13767186161,13766636661,1376913705,4,11703.99824,66.32265669,0.566666667,67108864,0,0,0.333333333,0,1,0
1100,1.48E-05,0,6604,0.6,0,0,13767186761,13766636761,1378298041,4,11703.99824,70.22398944,0.6,67108864,0,0,0.6,0,1,0
1101,1.52E-05,0,444,0.533333333,0,0,13767187361,13766636861,1376448057,4,11703.99824,62.42132395,0.533333333,67108864,0,0,1.333333333,0,1,0
1102,1.45E-05,0,1838,0.666666667,0,0,13767187961,13766636961,1376866299,4,11703.99824,78.02665493,0.666666667,67108864,0,0,0.533333333,0,1,0
1103,1.49E-05,0,5892,0.583333333,0,0,13767188561,13766637061,1378084418,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.6,0,1,0
1104,1.42E-05,0,2363,0.716666667,0,0,13767189161,13766637161,1377024426,4,11703.99824,83.87865405,0.716666667,67108864,0,0,0.666666667,0,1,0
1105,1.47E-05,0,8215,0.616666667,0,0,13767189761,13766637261,1378781387,4,11703.99824,72.17465581,0.616666667,67108864,0,0,1.2,0,0.933333333,0
1106,1.41E-05,0,8595,0.75,0,0,13767190361,13766637361,1378895397,4,11703.99824,87.7799868,0.75,67108864,0,0,1,0,1,0
1107,1.48E-05,0,7076,0.6,0,0,13767190961,13766637461,1378439654,4,11703.99824,70.22398944,0.6,67108864,0,0,0.933333333,0,1,0
1108,1.45E-05,0,7015,0.65,0,0,13767191561,13766637561,1378421352,4,11703.99824,76.07598856,0.65,67108864,0,0,0.666666667,0,1,0
1109,1.42E-05,0,2958,0.716666667,0,0,13767192161,13766637661,1377202943,4,11703.99824,83.87865405,0.716666667,67108864,0,0,0.4,0,1,0
1110,1.47E-05,0,2082,0.616666667,0,0,13767192761,13766637761,1376939508,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.933333333,0,1,0
1111,1.45E-05,0,7746,0.666666667,0,0,13767193361,13766637861,1378640673,4,11703.99824,78.02665493,0.666666667,67108864,0,0,1.6,0,1.066666667,0
1112,1.48E-05,0,967,0.6,0,0,13767193961,13766637961,1376604972,4,11703.99824,70.22398944,0.6,67108864,0,0,0.6,0,1,0
1113,0.003117663,0,7195,78.18333333,3444919.733,0,13767194561,13766638061,1378475358,4,11703.99824,9150.575957,78.18333333,67108864,3444919.733,5.733333333,4897.066667,883.6666667,31.6,0
1114,1.12E-05,0,5351,0.55,178956.8,0,13767195161,13766638161,1377922103,4,11703.99824,64.37199032,0.55,67108864,178956.8,0,0.333333333,0,1,0
1115,1.48E-05,0,6724,0.6,0,0,13767195761,13766638261,1378334044,4,11703.99824,70.22398944,0.6,67108864,0,0,0.933333333,0,0.933333333,0
1116,1.53E-05,0,429,0.5,0,0,13767196361,13766638361,1376443557,4,11703.99824,58.5199912,0.5,67108864,0,0,1.4,0,1,0
1117,1.48E-05,0,476,0.6,0,0,13767196961,13766638461,1376457659,4,11703.99824,70.22398944,0.6,67108864,0,0,1.333333333,0,1,0
1118,1.50E-05,0,1069,0.566666667,0,0,13767197561,13766638561,1376635574,4,11703.99824,66.32265669,0.566666667,67108864,0,0,1,0,1.066666667,0
1119,1.52E-05,0,3255,0.533333333,0,0,13767198161,13766638661,1377292052,4,11703.99824,62.42132395,0.533333333,67108864,0,0,0.733333333,0,1,0
1120,1.51E-05,0,2426,0.535714286,0,0,13767198761,13766638761,1377043329,4,11703.99824,62.69999057,0.535714286,67108864,0,0,0.571428571,0,1,0
1121,9.67E-06,0,5043,0.6,89478.4,0,13767199361,13766638861,1377829695,4,11703.99824,70.22398944,0.6,67108864,89478.4,0,0.666666667,0,1,0
1122,1.47E-05,0,2051,0.616666667,0,0,13767199961,13766638961,1376930207,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.666666667,0,1,0
1123,1.45E-05,0,4361,0.65,0,0,13767200561,13766639061,1377624779,4,11703.99824,76.07598856,0.65,67108864,0,0,0.666666667,0,1,0
1124,1.44E-05,0,7679,0.683333333,0,0,13767201161,13766639161,1378620571,4,11703.99824,79.97732131,0.683333333,67108864,0,0,1,0,1,0
1125,1.47E-05,0,4315,0.616666667,0,0,13767201761,13766639261,1377610978,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.666666667,0,1,0
1126,1.48E-05,0,3567,0.6,0,0,13767202361,13766639361,1377385660,4,11703.99824,70.22398944,0.6,67108864,0,0,0.666666667,0,1,0
1127,1.51E-05,0,6910,0.55,0,0,13767202961,13766639461,1378389849,4,11703.99824,64.37199032,0.55,67108864,0,0.066666667,1.4,0,1,0
1128,1.44E-05,0,7916,0.683333333,0,0,13767203561,13766639561,1378691679,4,11703.99824,79.97732131,0.683333333,67108864,0,0,1,0.066666667,1,0
1129,1.42E-05,0,8435,0.716666667,0,0,13767204161,13766639661,1378847393,4,11703.99824,83.87865405,0.716666667,67108864,0,0,1,0,1,0
1130,1.46E-05,0,7096,0.642857143,0,0,13767204761,13766639761,1378445654,4,11703.99824,75.23998869,0.642857143,67108864,0,0,1.071428571,0,1,0
1131,1.50E-05,0,891,0.566666667,0,0,13767205361,13766639861,1376582170,4,11703.99824,66.32265669,0.566666667,67108864,0,0,0.466666667,0,1,0
1132,1.52E-05,0,47,0.533333333,0,0,13767205961,13766639961,1376328947,4,11703.99824,62.42132395,0.533333333,67108864,0,0,1.333333333,0,1,0
1133,1.45E-05,0,1484,0.666666667,0,0,13767206561,13766640061,1376760086,4,11703.99824,78.02665493,0.666666667,67108864,0,0,0.333333333,0,1,0
1134,1.47E-05,0,6947,0.616666667,0,0,13767207161,13766640161,1378400950,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.733333333,0,0.933333333,0
1135,1.46E-05,0,4482,0.633333333,0,0,13767207761,13766640261,1377661082,4,11703.99824,74.12532219,0.633333333,67108864,0,0,1.4,0,1,0
1136,1.53E-05,0,5662,0.516666667,0,0,13767208361,13766640361,1378015411,4,11703.99824,60.47065757,0.516666667,67108864,0,0,0.866666667,0,1,0
1137,1.53E-05,0,4796,0.516666667,0,0,13767208961,13766640461,1377755590,4,11703.99824,60.47065757,0.516666667,67108864,0,0,0.533333333,0,1,0
1138,8.88E-06,0,7396,0.65,134217.6,0,13767209561,13766640561,1378535663,4,11703.99824,76.07598856,0.65,67108864,134217.6,0,1,0,1,0
1139,1.45E-05,0,8381,0.666666667,0,0,13767210161,13766640661,1378831192,4,11703.99824,78.02665493,0.666666667,67108864,0,0,1.066666667,0,1,0
1140,1.49E-05,0,3754,0.583333333,0,0,13767210761,13766640761,1377442364,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.333333333,0,1,0
1141,3.90E-05,0,757,0.616666667,402652.8,0,13767211361,13766640861,1376541966,4,11703.99824,72.17465581,0.616666667,67108864,402652.8,0,1.2,0,1.066666667,0
1142,9.21E-06,0,8422,0.616666667,134217.6,0,13767211961,13766640961,1378843493,4,11703.99824,72.17465581,0.616666667,67108864,134217.6,0,1,0,1,0
1143,1.45E-05,0,5430,0.666666667,0,0,13767212561,13766641061,1377945805,4,11703.99824,78.02665493,0.666666667,67108864,0,0,0.666666667,0,1,0
1144,1.49E-05,0,1277,0.583333333,0,0,13767213161,13766641161,1376697980,4,11703.99824,68.27332307,0.583333333,67108864,0,0,0.6,0,0.933333333,0
1145,0.15787723,0,7168,1.216666667,20803746.4,0,13767213761,13766641261,1378467257,4,11703.99824,142.3986453,1.216666667,67108864,20803746.4,0,1,0,1,0
1146,1.51E-05,0,2739,0.55,0,0,13767214361,13766641361,1377137238,4,11703.99824,64.37199032,0.55,67108864,0,0,0.6,0,1,0
1147,1.48E-05,0,5862,0.6,0,0,13767214961,13766641461,1378075418,4,11703.99824,70.22398944,0.6,67108864,0,0,0.533333333,0,1,0
1148,1.46E-05,0,4104,0.633333333,0,0,13767215561,13766641561,1377547673,4,11703.99824,74.12532219,0.633333333,67108864,0,0,0.6,0,1,0
1149,1.50E-05,0,4907,0.566666667,0,0,13767216161,13766641661,1377788892,4,11703.99824,66.32265669,0.566666667,67108864,0,0,0.666666667,0,1,0
1150,1.45E-05,0,889,0.666666667,0,0,13767216761,13766641761,1376581570,4,11703.99824,78.02665493,0.666666667,67108864,0,0,0.333333333,0,1,0
1151,1.47E-05,0,2805,0.616666667,0,0,13767217361,13766641861,1377157039,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.333333333,0,1,0
1152,1.51E-05,0,3991,0.55,0,0,13767217961,13766641961,1377513471,4,11703.99824,64.37199032,0.55,67108864,0,0,0.8,0,1,0
1153,1.46E-05,0,4570,0.633333333,0,0,13767218561,13766642061,1377687784,4,11703.99824,74.12532219,0.633333333,67108864,0,0,1.533333333,0,1.066666667,0
1154,1.51E-05,0,7373,0.55,0,0,13767219161,13766642161,1378528762,4,11703.99824,64.37199032,0.55,67108864,0,0,1,0,1,0
1155,1.43E-05,0,1962,0.7,0,0,13767219761,13766642261,1376903504,4,11703.99824,81.92798768,0.7,67108864,0,0,0.666666667,0,1,0
1156,1.44E-05,0,7634,0.683333333,0,0,13767220361,13766642361,1378607069,4,11703.99824,79.97732131,0.683333333,67108864,0,0,1,0,1,0
1157,1.51E-05,0,5698,0.55,0,0,13767220961,13766642461,1378026212,4,11703.99824,64.37199032,0.55,67108864,0,0,0.733333333,0,1,0
1158,1.46E-05,0,4442,0.633333333,0,0,13767221561,13766642561,1377649081,4,11703.99824,74.12532219,0.633333333,67108864,0,0,0.666666667,0,1,0
1159,1.46E-05,0,7237,0.633333333,0,0,13767222161,13766642661,1378487959,4,11703.99824,74.12532219,0.633333333,67108864,0,0,1,0,1,0
1160,1.42E-05,0,7303,0.716666667,0,0,13767222761,13766642761,1378507761,4,11703.99824,83.87865405,0.716666667,67108864,0,0,1.133333333,0,1,0
1161,1.42E-05,0,6978,0.733333333,0,0,13767223361,13766642861,1378410251,4,11703.99824,85.82932043,0.733333333,67108864,0,32.66666667,3.6,0,1,0
1162,1.42E-05,0,1656,0.733333333,0,0,13767223961,13766642961,1376811694,4,11703.99824,85.82932043,0.733333333,67108864,0,0,0.666666667,0,1,0
1163,0.010386721,0,485,94.35,18208870.13,0,13767224561,13766643061,1376460359,4,11703.99824,11042.72234,94.35,67108864,18208870.13,0,8806.4,3.4,1.6,0
1164,1.52E-05,0,5982,0.533333333,0,0,13767225161,13766643161,1378111420,4,11703.99824,62.42132395,0.533333333,67108864,0,0,0.666666667,0,1,0
1165,1.47E-05,0,4580,0.616666667,0,0,13767225761,13766643261,1377690784,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.6,0,1,0
1166,1.47E-05,0,3756,0.616666667,0,0,13767226361,13766643361,1377442965,4,11703.99824,72.17465581,0.616666667,67108864,0,0,0.6,0,1,0
1167,1.52E-05,0,4620,0.533333333,0,0,13767226961,13766643461,1377702785,4,11703.99824,62.42132395,0.533333333,67108864,0,0,0.8,0,1,0
1168,0.003535403,1,290,94.61666667,15300818.67,1,13767227561,13766643561,1376401853,4,11703.99824,11073.933,94.61666667,67108864,15300818.67,0.066666667,8233.2,0,1.533333333,1
1169,1.45E-05,0,8391,0.666666667,0,0,13767228161,13766643661,1378834191,4,11703.99824,78.02665493,0.666666667,67108864,0,0,1,0,1,0
1170,1.51E-05,0,7058,0.55,0,0,13767228761,13766643761,1378434254,4,11703.99824,64.37199032,0.55,67108864,0,0,0.933333333,0,1,0
1171,1.45E-05,0,7596,0.666666667,0,0,13767229361,13766643861,1378595669,4,11703.99824,78.02665493,0.666666667,67108864,0,0,1,0,1,0
1172,1.48E-05,0,7966,0.6,0,0,13767229961,13766643961,1378706680,4,11703.99824,70.22398944,0.6,67108864,0,0,1.2,0,1,0
1173,9.04E-06,0,6502,0.633333333,134217.6,0,13767230561,13766644061,1378267437,4,11703.99824,74.12532219,0.633333333,67108864,134217.6,0,1,0,1,0
1174,8.99E-06,0,3476,0.683333333,89478.4,0,13767231161,13766644161,1377358357,4,11703.99824,79.97732131,0.683333333,67108864,89478.4,0,0.6,0,1,0
1175,1.51E-05,0,4448,0.55,0,0,13767231761,13766644261,1377650882,4,11703.99824,64.37199032,0.55,67108864,0,0,0.333333333,0,1,0
1176,0.008513657,0,8273,90.93333333,3489657.867,0,13767232361,13766644361,1378798789,4,11703.99824,10642.83573,90.93333333,67108864,3489657.867,0.066666667,6571.133333,0,1.333333333,0
1177,0.003995876,0,7100,86.5,4384442.667,0,13767232961,13766644461,1378446855,4,11703.99824,10123.95848,86.5,67108864,4384442.667,5.866666667,7932.2,428.8,38.86666667,0
1178,1.49E-05,0,7882,0.583333333,0,0,13767233561,13766644561,1378681478,4,11703.99824,68.27332307,0.583333333,67108864,0,0,1.333333333,0,1,0
1179,1.45E-05,0,6580,0.666666667,0,0,13767234161,13766644661,1378290840,4,11703.99824,78.02665493,0.666666667,67108864,0,32.66666667,3.866666667,0,1,0
1180,1.52E-05,0,1245,0.533333333,0,0,13767234761,13766644761,1376688379,4,11703.99824,62.42132395,0.533333333,67108864,0,0,0.466666667,0,1,0
1181,1.51E-05,0,3036,0.55,0,0,13767235361,13766644861,1377226346,4,11703.99824,64.37199032,0.55,67108864,0,0,0.666666667,0,1,0
